user_id,churn_label
7233-PAHHL,False
6067-NGCEU,False
9848-JQJTX,False
8637-XJIVR,False
9803-FTJCG,True
0278-YXOOG,True
3212-KXOCR,False
4598-XLKNJ,True
6380-ARCEH,True
3679-XASPY,False
7123-WQUHX,False
5386-THSLQ,False
3192-NQECA,False
6180-YBIQI,False
6728-DKUCO,False
9750-BOOHV,False
8597-CWYHH,False
2848-YXSMW,False
0486-HECZI,False
4549-ZDQYY,False
5712-AHQNN,True
4846-WHAFZ,False
5256-SKJGO,False
3071-VBYPO,False
9560-BBZXK,False
5299-RULOA,False
8402-OOOHJ,True
9445-ZUEQE,True
1091-SOZGA,False
2928-HLDBA,False
0404-SWRVG,False
6497-TILVL,True
7219-TLZHO,False
4622-YNKIJ,False
4412-YLTKF,False
6734-PSBAW,True
3930-ZGWVE,True
2639-UGMAZ,False
2876-GZYZC,True
6207-WIOLX,True
8587-XYZSF,False
3091-FYHKI,True
2372-HWUHI,False
7799-LGRDP,False
7850-VWJUU,False
3774-VBNXY,False
6217-KDYWC,False
0390-DCFDQ,False
3146-MSEGF,False
4080-OGPJL,True
1095-WGNGG,False
2636-SJDOU,False
1131-QQZEB,False
5716-EZXZN,True
6837-BJYDQ,False
2135-RXIHG,True
6440-DKQGE,False
3466-BYAVD,False
3780-YVMFA,False
3874-EQOEP,False
1679-JRFBR,False
9073-ZZIAY,True
3077-RSNTJ,False
6551-GNYDG,False
9167-APMXZ,False
2749-CTKAJ,False
6371-NZYEG,False
7554-NEWDD,True
8992-VONJD,True
0867-MKZVY,False
4482-EWFMI,False
4648-YPBTM,False
2907-ILJBN,False
6345-FZOQH,False
3376-BMGFE,False
5997-OPVFA,False
3445-HXXGF,True
1159-WFSGR,True
7654-YWJUF,True
1875-QIVME,True
6727-IOTLZ,False
0691-JVSYA,False
5918-VUKWP,True
1744-JHKYS,True
2656-FMOKZ,False
2070-FNEXE,True
5947-SGKCL,False
3712-PKXZA,False
6317-YPKDH,False
6582-OIVSP,False
9367-WXLCH,False
5524-KHNJP,False
1918-ZBFQJ,False
1024-GUALD,True
4827-USJHP,False
8167-GJLRN,False
0956-SYCWG,False
8017-UVSZU,True
7100-FQPRV,False
2472-OVKUP,True
2984-RGEYA,False
9680-NIAUV,False
2146-EGVDT,False
2604-IJPDU,False
9178-JHUVJ,False
6168-YBYNP,False
7255-SSFBC,False
3645-DEYGF,True
9323-HGFWY,True
8544-GOQSH,False
3363-DTIVD,False
7018-WBJNK,False
9142-KZXOP,False
7674-YTAFD,False
6348-SNFUS,True
1285-OKIPP,True
7825-ECJRF,False
1347-KTTTA,False
7841-TZDMQ,False
4195-NZGTA,True
7157-SMCFK,False
4709-LKHYG,False
2504-DSHIH,False
0699-NDKJM,False
9286-BHDQG,True
0230-WEQUW,False
2040-LDIWQ,True
6496-JDSSB,True
9408-SSNVZ,True
4443-EMBNA,False
6469-MRVET,False
0742-MOABM,False
5961-VUSRV,False
6778-JFCMK,True
6341-JVQGF,True
2232-DMLXU,False
4811-JBUVU,False
0945-TSONX,False
2651-ZCBXV,False
3316-UWXUY,False
8937-RDTHP,False
7083-MIOPC,False
1984-GPTEH,True
1251-KRREG,False
0621-JFHOL,False
9903-LYSAB,True
0094-OIFMO,False
9227-UAQFT,False
7301-ABVAD,False
6614-FHDBO,True
7576-ASEJU,False
9058-HRZSV,False
4522-AKYLR,False
0221-WMXNQ,False
0303-UNCIP,True
9947-OTFQU,False
0322-YINQP,True
0959-WHOKV,False
4075-JFPGR,False
4629-NRXKX,False
9514-JDSKI,False
3282-ZISZV,False
3675-YDUPJ,False
4111-BNXIF,False
7017-VFHAY,False
6655-LHBYW,False
4959-JOSRX,True
5046-NUHWD,False
7273-TEFQD,False
3606-TWKGI,False
7529-ZDFXI,False
7605-BDWDC,False
1950-KSVVJ,False
0123-CRBRT,False
6292-TOSSS,False
3197-ARFOY,False
6323-AYBRX,False
7014-ZZXAW,False
4385-GZQXV,False
7633-MVPUY,True
6366-ZGQGL,False
4716-HHKQH,False
5940-AHUHD,False
6432-TWQLB,False
4484-GLZOU,True
3179-GBRWV,True
8645-KWHJO,False
4130-MZLCC,False
0314-TKOSI,False
8229-MYEJZ,False
2080-SRCDE,False
9577-WJVCQ,False
9512-UIBFX,False
6202-DYYFX,False
3808-HFKDE,False
5583-SXDAG,False
3488-PGMQJ,True
3580-REOAC,False
7534-BFESC,True
3727-OWVYD,False
2294-SALNE,False
4847-TAJYI,False
1563-IWQEX,False
8203-XJZRC,True
6556-DBKZF,True
6851-WEFYX,False
2985-JUUBZ,False
6390-DSAZX,False
0895-LMRSF,True
8098-LLAZX,False
8266-VBFQL,False
8181-YHCMF,False
2240-HSJQD,False
1248-DYXUB,False
0265-EDXBD,False
4115-BNPJY,False
3167-SNQPL,False
4091-TVOCN,False
1098-TDVUQ,True
7277-OZCGZ,False
1557-EMYVT,True
2799-ARNLO,False
7563-BIUPC,True
5027-YOCXN,False
3973-SKMLN,True
2321-OMBXY,True
2840-XANRC,False
6745-JEFZB,True
5020-ZSTTY,False
9880-TDQAC,False
8705-WZCYL,False
7102-JJVTX,False
8626-PTQGE,False
4983-CLMLV,True
5701-YVSVF,True
5804-LEPIM,False
5697-GOMBF,True
2739-CACDQ,True
9385-EHGDO,True
9498-FIMXL,False
2379-GYFLQ,False
0122-OAHPZ,False
2868-SNELZ,True
4322-RCYMT,False
6680-NENYN,False
2088-IEBAU,True
7982-VCELR,False
1343-EHPYB,True
6035-BXTTY,False
6885-PKOAM,False
7520-HQWJU,False
9639-BUJXT,True
5924-SNGKP,True
0021-IKXGC,True
2034-GDRCN,False
8966-SNIZF,False
6243-OZGFH,True
4654-DLAMQ,True
0513-RBGPE,True
5160-UXJED,False
4115-NZRKS,False
0219-YTZUE,False
0623-IIHUG,True
4572-DVCGN,False
3351-NGXYI,True
8984-EYLLL,False
9057-MSWCO,True
9833-TGFHX,False
9294-TDIPC,False
5229-DTFYB,False
0104-PPXDV,False
5176-LMJXE,True
3583-KRKMD,False
1010-DIAUQ,False
9069-LGEUL,False
7302-ZHMHP,True
9571-EDEBV,True
3520-FJGCV,False
6563-VRERX,False
0259-GBZSH,True
6122-EFVKN,False
2805-EDJPQ,True
6862-CQUMB,False
7156-MXBJE,False
6158-HDPXZ,False
9601-BRXPO,False
2863-IMQDR,True
5686-CMAWK,False
5651-CRHKQ,False
6905-NIQIN,False
8204-YJCLA,False
5167-ZFFMM,False
6583-SZVGP,True
4895-TMWIR,False
0533-BNWKF,False
1708-PBBOA,False
8782-LKFPK,False
5522-JBWMO,False
3597-MVHJT,False
9774-NRNAU,False
0224-RLWWD,False
9967-ATRFS,False
3951-NJCVI,False
2977-CEBSX,False
0177-PXBAT,False
6599-CEBNN,False
2519-ERQOJ,False
5876-QMYLD,False
2277-AXSDC,False
9442-JTWDL,False
0979-PHULV,False
3067-SVMTC,False
5495-GPSRW,False
7606-BPHHN,True
4742-DRORA,False
0111-KLBQG,False
4800-VHZKI,False
7989-CHGTL,False
0334-GDDSO,True
4163-NCJAK,False
5233-AOZUF,False
5973-EJGDP,True
1996-DBMUS,False
7916-VCCPB,True
4686-GEFRM,False
5249-QYHEX,True
0578-SKVMF,False
5564-NEMQO,True
2233-FAGXV,False
5605-IYGFG,False
7663-ZTEGJ,False
3935-TBRZZ,True
8111-BKVDS,False
2055-SIFSS,False
2806-MLNTI,False
8734-DKSTZ,True
4360-PNRQB,False
6152-ONASV,False
9063-ZGTUY,False
7781-HVGMK,True
2181-UAESM,True
2957-LOLHO,False
6048-NJXHX,False
2320-SLKMB,False
4980-URKXC,True
4376-KFVRS,False
5886-VLQVU,False
3577-AMVUX,False
0771-WLCLA,False
5628-RKIFK,False
0206-TBWLC,False
2937-FTHUR,True
1910-FMXJM,True
7752-XUSCI,False
4110-PFEUZ,False
0732-OCQOC,True
5168-MSWXT,True
1090-ESELR,False
8592-PLTMQ,False
5760-WRAHC,True
8847-GEOOQ,False
0256-LTHVJ,False
4785-FCIFB,True
8313-NDOIA,True
5149-CUZUJ,False
0942-KOWSM,False
4237-CLSMM,False
1452-VOQCH,False
4719-UMSIY,False
6614-VBEGU,True
0880-TKATG,False
3811-VBYBZ,True
1480-BKXGA,False
2996-XAUVF,False
9076-AXYIK,False
5968-XQIVE,False
8896-RAZCR,False
4640-UHDOS,False
4933-IKULF,False
3583-EKAPL,False
1304-BCCFO,False
4104-PVRPS,False
9399-APLBT,False
2359-KMGLI,False
3780-DDGSE,False
4431-EDMIQ,True
0306-JAELE,False
6227-HWPWX,True
0486-LGCCH,True
0447-BEMNG,True
4612-SSVHJ,True
5168-MQQCA,False
5949-XIKAE,False
7971-HLVXI,False
9094-AZPHK,False
3649-JPUGY,True
4472-LVYGI,True
8372-JUXUI,False
3552-CTCYF,False
6778-YSNIH,False
0388-EOPEX,False
5756-OZRIO,True
6579-JPICP,True
8205-OTCHB,False
4134-BSXLX,False
0505-SPOOW,False
6235-VDHOM,True
7783-YKGDV,True
4374-YMUSQ,False
4513-CXYIX,True
3957-HHLMR,True
7803-XOCCZ,False
5736-YEJAX,False
5609-CEBID,False
8981-FJGLA,False
7218-HKQFK,False
4636-QRJKY,False
1135-LMECX,False
4332-MUOEZ,False
8535-SFUTN,False
5956-VKDTT,False
8677-HDZEE,False
2475-MROZF,False
9412-GHEEC,False
3482-ABPKK,False
6705-LXORM,False
0257-ZESQC,False
7531-GQHME,False
5174-ITUMV,False
4109-CYRBD,False
0913-XWSCN,False
6825-UYPFK,False
8397-MVTAZ,False
0750-EBAIU,False
8606-CIQUL,False
3571-DPYUH,False
7601-GNDYK,True
0356-OBMAC,True
8067-NIOYM,False
1403-GYAFU,True
4234-XTNEA,False
1297-VQDRP,False
9282-IZGQK,True
5348-CAGXB,False
0621-HJWXJ,True
5844-QVTAT,True
8905-IAZPF,False
5394-MEITZ,True
6859-QNXIQ,False
2782-LFZVW,False
2866-IKBTM,False
1342-JPNKI,False
2817-NTQDO,False
7129-AZJDE,False
6986-IJDHX,False
2560-PPCHE,False
4676-MQUEA,False
8138-EALND,False
3580-HYCSP,False
1352-HNSAW,False
2075-PUEPR,True
1982-FEBTD,False
5301-GAUUY,True
5791-KAJFD,True
2654-VBVPB,False
1154-HYWWO,False
2501-XWWTZ,False
3716-UVSPD,True
6815-ABQFQ,False
7343-EOBEU,True
3701-SFMUH,True
6103-LIANB,False
7319-VENRZ,False
5846-NEQVZ,False
6967-QIQRV,False
5781-RFZRP,False
0939-YAPAF,False
0308-IVGOK,False
7293-LSCDV,True
7025-WCBNE,False
5756-JYOJT,True
4710-FDUIZ,True
6030-REHUX,False
9548-LIGTA,False
5150-LJNSR,False
8270-RKSAP,True
6522-YRBXD,False
2640-LYMOV,False
1218-VKFPE,True
3627-FHKBK,False
2865-TCHJW,False
1423-BMPBQ,False
2393-DIVAI,False
5192-EBGOV,False
4568-KNYWR,True
8752-IMQOS,False
0742-LAFQK,False
0795-LAFGP,False
0619-OLYUR,False
5512-IDZEI,True
0459-SPZHJ,False
0215-BQKGS,False
9244-ZVAPM,False
0719-SYFRB,False
8208-EUMTE,True
5172-MIGPM,False
1710-RCXUS,False
0374-FIUCA,True
5839-SUYVZ,False
5173-ZXXXL,False
1096-ADRUX,False
2001-MCUUW,False
2731-GJRDG,False
4723-BEGSG,False
6516-NKQBO,False
8672-OAUPW,True
8207-DMRVL,False
3419-SNJJD,True
6543-CPZMK,False
4765-OXPPD,False
2804-ETQDK,False
6689-VRRTK,False
7138-GIRSH,False
9396-ZSFLL,False
6464-KEXXH,False
7134-MJPDY,False
5240-CAOYT,False
4059-IIEBK,False
4881-JVQOD,False
0516-UXRMT,False
4851-BQDNX,False
5148-HKFIR,True
1009-IRMNA,False
3003-CMDUU,False
5016-IBERQ,True
6797-UCJHZ,False
2469-DTSGX,False
4554-YGZIH,True
5099-BAILX,False
9931-KGHOA,False
1775-KWJKQ,False
7665-VIGUD,True
9411-TPQQV,False
7207-RMRDB,False
7954-MLBUN,False
2077-DDHJK,False
4913-EHYUI,False
0195-IESCP,True
9574-BOSMD,False
4580-TMHJU,True
0970-ETWGE,False
4908-XAXAY,True
8404-VLQFB,False
1626-ERCMM,False
0887-HJGAR,False
2391-IPLOP,False
5644-PDMZC,False
3509-GWQGF,False
9576-ANLXO,True
2024-BASKD,False
5845-BZZIB,False
1140-UKVZG,False
4160-AMJTL,False
5183-SNMJQ,False
8100-PNJMH,True
7838-LAZFO,False
4464-JCOLN,False
2085-JVGAD,False
5650-VDUDS,False
8095-WANWK,False
3030-ZKIWL,True
9565-FLVCG,False
8755-OGKNA,False
2800-VEQXM,False
7538-GWHML,True
5533-RJFTJ,False
3859-CVCET,False
0214-JHPFW,False
5642-MHDQT,False
3088-FVYWK,True
3276-HDUEG,False
9092-GDZKO,False
0823-HSCDJ,False
3729-OWRVL,True
2324-AALNO,False
0822-GAVAP,False
5760-IFJOZ,False
2826-UWHIS,False
1448-PWKYE,False
7501-IWUNG,False
4957-TREIR,False
7251-LJBQN,False
8040-MNRTF,False
1536-HBSWP,True
5313-FPXWG,False
0067-DKWBL,False
0946-FKYTX,False
5076-YVXCM,False
8262-COGGB,False
6663-JOCQO,True
9620-QJREV,False
2276-YDAVZ,False
2682-KEVRP,True
2480-JZOSN,False
0078-XZMHT,False
5896-NPFWW,True
9978-HYCIN,False
8338-QIUNR,False
1525-LNLOJ,False
9450-TRJUU,False
1766-GKNMI,False
6942-LBFDP,True
1456-TWCGB,False
7133-VBDCG,False
7596-ZYWBB,True
8329-UTMVM,True
3014-WJKSM,False
3347-YJZZE,False
1029-QFBEN,False
7929-DMBCV,False
9661-JALZV,True
5433-KYGHE,False
4312-KFRXN,False
5575-TPIZQ,False
0114-IGABW,False
9944-AEXBM,False
1853-ARAAQ,False
6952-OMNWB,False
4697-LUPSU,False
8434-VGEQQ,False
4952-YSOGZ,True
1589-AGTLK,False
5244-IRFIH,True
6549-YMFAW,False
4950-HKQTE,False
6786-OBWQR,False
2684-EIWEO,False
2753-JMMCV,True
6439-GTPCA,False
6621-YOBKI,True
1216-JWVUX,True
7564-GHCVB,False
1173-NOEYG,False
7595-EHCDL,False
6647-ZEDXT,False
2521-NPUZR,False
1307-TVUFB,True
7503-MIOGA,True
4381-MHQDC,False
6923-JHPMP,False
5138-WVKYJ,False
4018-PPNDW,False
1635-FJFCC,False
2499-AJYUA,False
6919-ELBGL,False
3966-HRMZA,True
6425-JWTDV,True
8405-IGQFX,False
8224-IVVPA,True
9477-LGWQI,False
1410-RSCMR,False
3115-CZMZD,False
0139-IVFJG,False
6683-VLCTZ,False
5730-DBDSI,False
0030-FNXPP,False
2189-WWOEW,False
5684-FJVYR,False
4013-GUXND,True
1894-IGFSG,False
7379-POKDZ,True
1266-NZYUI,False
7969-FFOWG,False
4718-DHSMV,False
5175-WLYXL,False
7817-OMJNA,False
8728-SKJLR,False
3137-NYQQI,True
7706-DZNKK,False
0236-HFWSV,False
3900-AQPHZ,False
5842-POCOP,False
2037-XJFUP,True
8823-RLPWL,False
9505-SQFSW,False
7314-OXENN,False
3758-CKOQL,False
0322-CHQRU,False
5676-CFLYY,False
7521-AFHAB,False
0285-INHLN,False
4678-DVQEO,False
5125-CNDSP,False
0691-IFBQW,False
4992-LTJNE,False
2202-OUTMO,False
0810-BDHAW,False
0229-LFJAF,False
7131-ZQZNK,False
3442-ZHHCC,False
5726-CVNYA,False
9871-ELEYA,False
4257-GAESD,True
5173-WXOQV,False
2040-OBMLJ,True
6286-ZHAOK,False
3807-XHCJH,False
3009-JWMPU,True
5671-RQRLP,False
1450-GALXR,True
8859-AXJZP,False
3174-AKMAS,False
3138-BKYAV,False
9926-PJHDQ,False
7382-DFJTU,True
2798-NYLMZ,True
4289-DTDKW,False
1820-TQVEV,True
2239-JALAW,False
4853-RULSV,False
8098-TDCBU,False
3551-GAEGL,True
4785-NKHCX,False
3196-NVXLZ,False
6275-YDUVO,False
0036-IHMOT,False
0115-TFERT,True
4178-EGMON,False
4220-TINQT,True
5318-YKDPV,False
7975-TZMLR,False
0295-QVKPB,True
4335-BSMJS,False
2311-QYMUQ,False
3643-AHCFP,False
9146-JRIOX,False
3104-OWCGK,False
5337-IIWKZ,False
9101-BWFSS,False
9650-VBUOG,False
3487-EARAT,False
2672-TGEFF,False
9231-ZJYAM,False
4250-WAROZ,False
8184-WMOFI,False
6982-SSHFK,False
6092-QZVPP,False
4625-LAMOB,False
0727-BMPLR,True
0392-BZIUW,False
1038-ZAGBI,False
6549-NNDYT,False
3027-ZTDHO,False
0422-OHQHQ,True
6916-HIJSE,False
2316-ESMLS,False
9778-OGKQZ,False
7408-OFWXJ,False
6007-TCTST,True
2252-NKNSI,False
8713-IGZSO,True
7905-TVXTA,False
7695-PKLCZ,True
2382-BCKQJ,False
8374-UULRV,True
2207-NHRJK,True
3224-DFQNQ,False
5275-PMFUT,False
4795-UXVCJ,True
9777-IQHWP,True
0947-MUGVO,False
9944-HKVVB,False
4124-MMETB,False
3671-SHRSP,False
0979-MOZQI,False
2732-ISEZX,False
3313-QKNKB,False
0323-XWWTN,False
1937-OTUKY,False
1573-LGXBA,False
1764-VUUMT,False
5073-WXOYN,False
4713-ZBURT,False
3050-GBUSH,False
0207-MDKNV,False
7876-AEHIG,True
7945-HLKEA,False
9342-VNIMQ,True
9851-KIELU,False
3523-BRGUW,False
3908-BLSYF,False
3199-NPKCN,True
5170-PTRKA,False
4661-NJEUX,False
2123-AGEEN,False
1258-YMZNM,False
0048-LUMLS,False
7549-MYGPK,False
5898-IGSLP,False
3804-RVTGV,False
6259-WJQLC,False
9227-LUNBG,True
7997-EASSD,True
0730-KOAVE,False
8975-SKGRX,False
0678-RLHVP,True
4315-MURBD,False
2267-FPIMA,False
1051-GEJLJ,False
9734-YWGEX,False
2719-BDAQO,False
5285-MVEHD,False
0379-DJQHR,False
0781-LKXBR,True
5543-QDCRY,False
0297-RBCSG,False
4694-PHWFW,False
0835-JKADZ,False
1907-UBQFC,False
7508-SMHXL,False
3865-YIOTT,False
5993-BQHEA,False
6024-RUGGH,True
6513-EECDB,True
3956-CJUST,False
4079-WWQQQ,False
6103-BOCOU,False
5149-TGWDZ,False
7471-WNSUF,False
8942-DBMHZ,False
4301-VVZKA,False
9199-PWQVC,False
4824-GUCBY,False
5393-HJZSM,False
7074-IEVOJ,False
9625-QSTYE,False
0862-PRCBS,False
8812-ZRHFP,True
5146-CBVOE,False
0454-OKRCT,False
5787-KXGIY,False
4750-ZRXIU,False
4198-VFOEA,False
6630-UJZMY,False
5709-LVOEQ,False
6400-BWQKW,True
2692-AQCPF,False
0347-UBKUZ,False
0835-DUUIQ,False
0811-GSDTP,False
7567-ECMCM,True
6115-ZTBFQ,False
6353-BRMMA,False
6680-WKXRZ,True
6231-WFGFH,False
9904-EHEVJ,False
7028-DVOIQ,False
6169-PPETC,False
4208-UFFGW,True
8584-KMVXD,False
8467-WYNSR,False
0851-DFJKB,False
5382-SOYZL,False
9448-REEVD,True
3261-CQXOL,False
8388-FYNPZ,True
4002-BQWPQ,False
5651-YLPRD,False
2826-DXLQO,False
4378-BZYFP,True
9489-UTFKA,False
4849-PYRLQ,False
9117-SHLZX,False
9889-TMAHG,False
4541-RMRLG,False
7764-BDPEE,False
3429-IFLEM,True
3158-MOERK,False
7294-TMAOP,True
5002-GCQFH,False
0556-FJEGU,False
8919-FYFQZ,False
0604-THJFP,False
2834-JRTUA,False
5875-YPQFJ,False
5879-SESNB,False
6646-QVXLR,False
6461-PPAXN,True
3318-ISQFQ,False
1106-HRLKZ,False
2483-XSSMZ,True
8603-IJWDN,False
8165-ZJRNM,True
9369-XFEHK,True
2604-XVDAM,False
3717-OFRTN,False
9046-JBFWA,False
3280-NMUVX,False
1206-EHBDD,False
8361-LBRDI,False
4883-KCPZJ,False
9108-EQPNQ,False
7277-KAMWT,True
3842-IYKUE,False
6641-XRPSU,True
1374-DMZUI,False
2545-LXYVJ,True
3234-VKACU,True
8357-EQXFO,True
1989-PRJHP,False
8120-JDCAM,True
8917-FAEMR,False
7047-YXDMZ,False
2858-EIMXH,False
9524-EGPJC,False
6993-OHLXR,True
8818-XYFCQ,False
6419-ZTTLE,True
0929-HYQEW,False
6614-YOLAC,True
7426-RHZGU,False
4065-JJAVA,True
4695-VADHF,True
3863-IUBJR,False
7649-SIJJF,False
9361-YNQWJ,False
3748-FVMZZ,True
9391-TTOYH,False
1452-XRSJV,True
3422-WJOYD,True
8242-SOQUO,False
7460-ITWWP,False
7147-AYBAA,True
7868-TMWMZ,False
4822-RVYBB,False
6732-FZUGP,False
8436-BJUMM,False
4184-TJFAN,False
8329-GWVPJ,False
1352-VHKAJ,False
4145-UQXUQ,False
2632-TACXW,False
8146-QQKZH,False
1767-CJKBA,False
6445-TNRXS,False
4581-LNWUM,True
4869-EPIUS,False
9948-YPTDG,False
1236-WFCDV,False
1915-OAKWD,False
7296-PIXQY,False
4883-QICIH,False
3354-OADJP,False
3524-WQDSG,False
0810-DHDBD,False
4026-SKKHW,False
2829-HYVZP,False
8329-IBCTI,False
1271-SJBGZ,False
3845-JHAMY,True
7013-PSXHK,False
5669-SRAIP,True
5981-ITEMU,False
3486-NPGST,False
6941-PMGEP,False
1624-WOIWJ,True
2074-GKOWZ,True
0376-YMCJC,False
6100-FJZDG,False
4829-ZLJTK,False
1730-VFMWO,False
7143-BQIBA,False
3800-LYTRK,False
0634-SZPQA,True
9646-NMHXE,False
7030-NJVDP,False
5536-RTPWK,False
8883-GRDWQ,False
6166-ILMNY,False
3097-NNSPB,False
7771-ZONAT,True
0655-RBDUG,False
2111-DWYHN,False
4194-WHFCB,False
4121-AGSIN,False
4361-BKAXE,False
9845-PEEKO,False
0455-XFASS,True
0301-KOBTQ,False
1751-NCDLI,True
4367-NUYAO,False
9878-TNQGW,False
9170-ARBTB,True
4441-NIHPT,False
8999-BOHSE,False
7241-AJHFS,False
7029-RPUAV,False
4546-FOKWR,False
9036-CSKBW,False
5832-TRLPB,False
8590-YFFQO,False
8659-IOOPU,False
1338-CECEE,True
7439-DKZTW,False
4646-QZXTF,False
4607-CHPCA,False
9742-XOKTS,True
6921-OZMFH,False
9578-FOMUK,False
4712-UYOOI,True
8824-RWFXJ,False
7722-CVFXN,False
8717-VCTXJ,True
7363-QTBIW,False
4159-NAAIX,False
0971-QIFJK,True
9397-TZSHA,False
3391-JSQEW,False
0343-QLUZP,False
9763-PDTKK,False
2176-LVPNX,False
7627-JKIAZ,False
3312-UUMZW,False
1271-UODNO,True
8461-EFQYM,False
6900-RBKER,False
6891-JPYFF,False
1459-QNFQT,True
1047-NNCBF,False
3696-XRIEN,False
4081-DYXAV,True
0074-HDKDG,False
8791-GFXLZ,False
8111-SLLHI,False
0927-LCSMG,True
9330-DHBFL,False
0098-BOWSO,True
3452-ABWRL,False
5859-HZYLF,False
8257-RZAHR,False
5293-WXJAK,False
3156-QLHBO,False
2208-NQBCT,False
1779-PWPMG,False
6621-NRZAK,False
0831-JNISG,False
0774-IFUVM,False
3082-WQRVY,False
9553-DLCLU,False
1641-BYBTK,False
2460-NGXBJ,False
2446-ZKVAF,False
0841-NULXI,False
3522-CDKHF,False
1430-SFQSA,False
0411-EZJZE,False
7851-WZEKY,False
8844-TONUD,False
8807-ARQET,False
8992-CEUEN,False
4320-QMLLA,True
8777-PVYGU,False
8292-ITGYJ,True
6870-ZWMNX,True
0621-CXBKL,False
5268-DSMNQ,False
5334-JLAXU,False
4086-YQSNZ,False
6242-MBHPK,False
5868-CZJDR,False
9359-UGBTK,False
0135-NMXAP,False
4782-OSFXZ,False
6479-OAUSD,True
7129-ACFOG,True
4189-NAKJS,False
5562-BETPV,True
1282-IHQAC,False
9127-FHJBZ,False
6270-OMFIW,True
1641-RQDAY,False
0107-WESLM,False
6994-ORCWG,False
1346-UFHAX,False
3992-YWPKO,False
2933-XEUJM,False
0125-LZQXK,True
5461-QKNTN,False
4835-YSJMR,True
8399-YNDCH,True
3164-YAXFY,False
0887-WBJVH,True
4660-IRIBM,False
5673-FSSMF,False
7670-ZBPOQ,True
8089-UZWLX,False
0080-OROZO,False
3916-NRPAP,False
6807-SIWJI,False
8221-HVAYI,False
1579-KLYDT,False
5232-NXPAY,False
8967-SZQAS,False
4468-KAZHE,False
0455-ENTCR,True
8944-AILEF,True
5542-NKVRU,True
7126-RBHSD,False
5370-IIVVL,False
6789-HJBWG,False
3927-NLNRY,False
9087-EYCPR,False
6791-YBNAK,False
6358-LYNGM,False
6077-BDPXA,False
0013-MHZWF,False
5494-HECPR,False
8268-YDIXR,True
9824-BEMCV,False
1373-ORVIZ,False
4291-SHSBH,False
6980-IMXXE,False
9866-QEVEE,False
9897-KXHCM,True
0040-HALCW,True
0784-GTUUK,True
7979-CORPM,False
2294-DMMUS,True
0872-JCPIB,True
3055-MJDSB,False
9091-WTUUY,False
1618-CFHME,True
3165-HDOEW,False
6581-NQCBA,False
7115-IRDHS,True
8496-DMZUK,False
2040-VZIKE,False
9068-VPWQQ,False
0178-SZBHO,False
0384-RVBPI,False
1689-MRZQR,False
1299-AURJA,False
4525-VZCZG,False
1543-LLLFT,False
5835-BEQEU,False
2788-CJQAQ,False
5565-FILXA,False
0319-QZTCO,False
2120-SMPEX,False
0096-FCPUF,True
0668-OGMHD,False
5552-ZNFSJ,False
2223-KAGMX,False
6507-ZJSUR,True
9408-HRXRK,False
5593-SUAOO,False
7321-PKUYW,False
2833-SLKDQ,False
6766-HFKLA,False
7595-EUIVN,True
7617-EYGLW,False
2026-TGDHM,False
9220-ZNKJI,False
4030-VPZBD,False
2226-ICFDO,True
0723-VSOBE,False
5529-GIBVH,False
4187-CINZD,False
9992-UJOEL,True
4741-WWJQZ,False
6625-UTXEW,False
